ACS_Code,latitude,longitude,date,river_discharge,river_discharge_mean,river_discharge_max,river_discharge_p75
22591,33.93623095644784,35.731224495894644,2026-07-09,0.2915,0.2521,0.314,0.2521
22591,33.93623095644784,35.731224495894644,2026-07-10,0.2803,0.2424,0.2915,0.2424
22591,33.93623095644784,35.731224495894644,2026-07-11,0.2803,0.2424,0.2915,0.2424
22591,33.93623095644784,35.731224495894644,2026-07-12,0.2803,0.2424,0.2803,0.2424
22475,33.93117279229263,35.632324612872075,2026-07-06,0.2748,0.2563,0.2748,0.2563
22475,33.93117279229263,35.632324612872075,2026-07-07,0.2748,0.2563,0.2748,0.2563
22475,33.93117279229263,35.632324612872075,2026-07-08,0.2748,0.2563,0.3171,0.2563
22475,33.93117279229263,35.632324612872075,2026-07-09,0.2748,0.2563,0.296,0.2563
22475,33.93117279229263,35.632324612872075,2026-07-10,0.2643,0.2464,0.2748,0.2464
22475,33.93117279229263,35.632324612872075,2026-07-11,0.2643,0.2464,0.2748,0.2464
22475,33.93117279229263,35.632324612872075,2026-07-12,0.2643,0.2464,0.2643,0.2464
22367,33.93227558908286,35.60480008853734,2026-07-06,0.3045,0.2489,0.3045,0.2489
22367,33.93227558908286,35.60480008853734,2026-07-07,0.3045,0.2489,0.3045,0.2489
22367,33.93227558908286,35.60480008853734,2026-07-08,0.3045,0.2489,0.3513,0.2489
22367,33.93227558908286,35.60480008853734,2026-07-09,0.3045,0.2489,0.3279,0.2489
22367,33.93227558908286,35.60480008853734,2026-07-10,0.2928,0.2393,0.3045,0.2393
22367,33.93227558908286,35.60480008853734,2026-07-11,0.2928,0.2393,0.3045,0.2393
22367,33.93227558908286,35.60480008853734,2026-07-12,0.2928,0.2393,0.2928,0.2393
22587,33.93113465026452,35.73234207800469,2026-07-06,0.2428,0.2643,0.2428,0.2643
22587,33.93113465026452,35.73234207800469,2026-07-07,0.2428,0.2643,0.2428,0.2643
22587,33.93113465026452,35.73234207800469,2026-07-08,0.2428,0.2643,0.2801,0.2643
22587,33.93113465026452,35.73234207800469,2026-07-09,0.2428,0.2643,0.2614,0.2643
22587,33.93113465026452,35.73234207800469,2026-07-10,0.2334,0.2541,0.2428,0.2541
22587,33.93113465026452,35.73234207800469,2026-07-11,0.2334,0.2541,0.2428,0.2541
22587,33.93113465026452,35.73234207800469,2026-07-12,0.2334,0.2541,0.2334,0.2541
22543,33.93233305661861,35.70058838227878,2026-07-06,0.2933,0.2517,0.2933,0.2517
22543,33.93233305661861,35.70058838227878,2026-07-07,0.2933,0.2517,0.2933,0.2517
22543,33.93233305661861,35.70058838227878,2026-07-08,0.2933,0.2517,0.3384,0.2517
22543,33.93233305661861,35.70058838227878,2026-07-09,0.2933,0.2517,0.3158,0.2517
22543,33.93233305661861,35.70058838227878,2026-07-10,0.282,0.242,0.2933,0.242
22543,33.93233305661861,35.70058838227878,2026-07-11,0.282,0.242,0.2933,0.242
22543,33.93233305661861,35.70058838227878,2026-07-12,0.282,0.242,0.282,0.242
22391,33.93450294425638,35.59825032916653,2026-07-06,0.2437,0.2641,0.2437,0.2641
22391,33.93450294425638,35.59825032916653,2026-07-07,0.2437,0.2641,0.2437,0.2641
22391,33.93450294425638,35.59825032916653,2026-07-08,0.2437,0.2641,0.2812,0.2641
22391,33.93450294425638,35.59825032916653,2026-07-09,0.2437,0.2641,0.2625,0.2641
22391,33.93450294425638,35.59825032916653,2026-07-10,0.2343,0.2539,0.2437,0.2539
22391,33.93450294425638,35.59825032916653,2026-07-11,0.2343,0.2539,0.2437,0.2539
22391,33.93450294425638,35.59825032916653,2026-07-12,0.2343,0.2539,0.2343,0.2539
22463,33.9339294526379,35.61900269718055,2026-07-06,0.2574,0.2606,0.2574,0.2606
22463,33.9339294526379,35.61900269718055,2026-07-07,0.2574,0.2606,0.2574,0.2606
22463,33.9339294526379,35.61900269718055,2026-07-08,0.2574,0.2606,0.297,0.2606
22463,33.9339294526379,35.61900269718055,2026-07-09,0.2574,0.2606,0.2772,0.2606
22463,33.9339294526379,35.61900269718055,2026-07-10,0.2475,0.2506,0.2574,0.2506
22463,33.9339294526379,35.61900269718055,2026-07-11,0.2475,0.2506,0.2574,0.2506
22463,33.9339294526379,35.61900269718055,2026-07-12,0.2475,0.2506,0.2475,0.2506
53417,33.92594423706792,36.020652012846014,2026-07-06,0.2235,0.2691,0.2235,0.2691
53417,33.92594423706792,36.020652012846014,2026-07-07,0.2235,0.2691,0.2235,0.2691
53417,33.92594423706792,36.020652012846014,2026-07-08,0.2235,0.2691,0.2579,0.2691
53417,33.92594423706792,36.020652012846014,2026-07-09,0.2235,0.2691,0.2407,0.2691
53417,33.92594423706792,36.020652012846014,2026-07-10,0.2149,0.2588,0.2235,0.2588
53417,33.92594423706792,36.020652012846014,2026-07-11,0.2149,0.2588,0.2235,0.2588
53417,33.92594423706792,36.020652012846014,2026-07-12,0.2149,0.2588,0.2149,0.2588
22563,33.93450861530314,35.72478138040482,2026-07-06,0.2709,0.2573,0.2709,0.2573
22563,33.93450861530314,35.72478138040482,2026-07-07,0.2709,0.2573,0.2709,0.2573
22563,33.93450861530314,35.72478138040482,2026-07-08,0.2709,0.2573,0.3125,0.2573
22563,33.93450861530314,35.72478138040482,2026-07-09,0.2709,0.2573,0.2917,0.2573
22563,33.93450861530314,35.72478138040482,2026-07-10,0.2605,0.2474,0.2709,0.2474
22563,33.93450861530314,35.72478138040482,2026-07-11,0.2605,0.2474,0.2709,0.2474
22563,33.93450861530314,35.72478138040482,2026-07-12,0.2605,0.2474,0.2605,0.2474
53431,33.93268172772202,36.058841004993816,2026-07-06,0.2229,0.2693,0.2229,0.2693
53431,33.93268172772202,36.058841004993816,2026-07-07,0.2229,0.2693,0.2229,0.2693
53431,33.93268172772202,36.058841004993816,2026-07-08,0.2229,0.2693,0.2572,0.2693
53431,33.93268172772202,36.058841004993816,2026-07-09,0.2229,0.2693,0.2401,0.2693
53431,33.93268172772202,36.058841004993816,2026-07-10,0.2144,0.2589,0.2229,0.2589
53431,33.93268172772202,36.058841004993816,2026-07-11,0.2144,0.2589,0.2229,0.2589
53431,33.93268172772202,36.058841004993816,2026-07-12,0.2144,0.2589,0.2144,0.2589
22757,33.92755140873258,35.75847634543084,2026-07-06,0.2562,0.2609,0.2562,0.2609
22757,33.92755140873258,35.75847634543084,2026-07-07,0.2562,0.2609,0.2562,0.2609
22757,33.92755140873258,35.75847634543084,2026-07-08,0.2562,0.2609,0.2957,0.2609
22757,33.92755140873258,35.75847634543084,2026-07-09,0.2562,0.2609,0.276,0.2609
22757,33.92755140873258,35.75847634543084,2026-07-10,0.2464,0.2509,0.2562,0.2509
22757,33.92755140873258,35.75847634543084,2026-07-11,0.2464,0.2509,0.2562,0.2509
22757,33.92755140873258,35.75847634543084,2026-07-12,0.2464,0.2509,0.2464,0.2509
22764,33.93051524251265,35.71375205803821,2026-07-06,0.2929,0.2518,0.2929,0.2518
22764,33.93051524251265,35.71375205803821,2026-07-07,0.2929,0.2518,0.2929,0.2518
22764,33.93051524251265,35.71375205803821,2026-07-08,0.2929,0.2518,0.338,0.2518
22764,33.93051524251265,35.71375205803821,2026-07-09,0.2929,0.2518,0.3155,0.2518
22764,33.93051524251265,35.71375205803821,2026-07-10,0.2817,0.2421,0.2929,0.2421
22764,33.93051524251265,35.71375205803821,2026-07-11,0.2817,0.2421,0.2929,0.2421
22764,33.93051524251265,35.71375205803821,2026-07-12,0.2817,0.2421,0.2817,0.2421
22519,33.93177825981819,35.69210214180801,2026-07-06,0.2366,0.2659,0.2366,0.2659
22519,33.93177825981819,35.69210214180801,2026-07-07,0.2366,0.2659,0.2366,0.2659
22519,33.93177825981819,35.69210214180801,2026-07-08,0.2366,0.2659,0.273,0.2659
22519,33.93177825981819,35.69210214180801,2026-07-09,0.2366,0.2659,0.2548,0.2659
22519,33.93177825981819,35.69210214180801,2026-07-10,0.2275,0.2556,0.2366,0.2556
22519,33.93177825981819,35.69210214180801,2026-07-11,0.2275,0.2556,0.2366,0.2556
22519,33.93177825981819,35.69210214180801,2026-07-12,0.2275,0.2556,0.2275,0.2556
53415,33.90419821105268,35.98502649624371,2026-07-06,0.2484,0.2629,0.2484,0.2629
53415,33.90419821105268,35.98502649624371,2026-07-07,0.2484,0.2629,0.2484,0.2629
53415,33.90419821105268,35.98502649624371,2026-07-08,0.2484,0.2629,0.2866,0.2629
53415,33.90419821105268,35.98502649624371,2026-07-09,0.2484,0.2629,0.2675,0.2629
53415,33.90419821105268,35.98502649624371,2026-07-10,0.2389,0.2528,0.2484,0.2528
53415,33.90419821105268,35.98502649624371,2026-07-11,0.2389,0.2528,0.2484,0.2528
53415,33.90419821105268,35.98502649624371,2026-07-12,0.2389,0.2528,0.2389,0.2528
22559,33.93026490282136,35.65734268975885,2026-07-06,0.2227,0.2693,0.2227,0.2693
22559,33.93026490282136,35.65734268975885,2026-07-07,0.2227,0.2693,0.2227,0.2693
22559,33.93026490282136,35.65734268975885,2026-07-08,0.2227,0.2693,0.257,0.2693
22559,33.93026490282136,35.65734268975885,2026-07-09,0.2227,0.2693,0.2399,0.2693
22559,33.93026490282136,35.65734268975885,2026-07-10,0.2142,0.259,0.2227,0.259
22559,33.93026490282136,35.65734268975885,2026-07-11,0.2142,0.259,0.2227,0.259
22559,33.93026490282136,35.65734268975885,2026-07-12,0.2142,0.259,0.2142,0.259
22459,33.92923963741297,35.61735472414399,2026-07-06,0.2239,0.269,0.2239,0.269
22459,33.92923963741297,35.61735472414399,2026-07-07,0.2239,0.269,0.2239,0.269
22459,33.92923963741297,35.61735472414399,2026-07-08,0.2239,0.269,0.2584,0.269
22459,33.92923963741297,35.61735472414399,2026-07-09,0.2239,0.269,0.2411,0.269
22459,33.92923963741297,35.61735472414399,2026-07-10,0.2153,0.2587,0.2239,0.2587
22459,33.92923963741297,35.61735472414399,2026-07-11,0.2153,0.2587,0.2239,0.2587
22459,33.92923963741297,35.61735472414399,2026-07-12,0.2153,0.2587,0.2153,0.2587
22511,33.920482387147686,35.68814695241231,2026-07-06,0.2608,0.2598,0.2608,0.2598
22511,33.920482387147686,35.68814695241231,2026-07-07,0.2608,0.2598,0.2608,0.2598
22511,33.920482387147686,35.68814695241231,2026-07-08,0.2608,0.2598,0.3009,0.2598
22511,33.920482387147686,35.68814695241231,2026-07-09,0.2608,0.2598,0.2808,0.2598
22511,33.920482387147686,35.68814695241231,2026-07-10,0.2507,0.2498,0.2608,0.2498
22511,33.920482387147686,35.68814695241231,2026-07-11,0.2507,0.2498,0.2608,0.2498
22511,33.920482387147686,35.68814695241231,2026-07-12,0.2507,0.2498,0.2507,0.2498
22335,33.92415159420505,35.59623332639776,2026-07-06,0.2982,0.2504,0.2982,0.2504
22335,33.92415159420505,35.59623332639776,2026-07-07,0.2982,0.2504,0.2982,0.2504
22335,33.92415159420505,35.59623332639776,2026-07-08,0.2982,0.2504,0.3441,0.2504
22335,33.92415159420505,35.59623332639776,2026-07-09,0.2982,0.2504,0.3212,0.2504
22335,33.92415159420505,35.59623332639776,2026-07-10,0.2868,0.2408,0.2982,0.2408
22335,33.92415159420505,35.59623332639776,2026-07-11,0.2868,0.2408,0.2982,0.2408
22335,33.92415159420505,35.59623332639776,2026-07-12,0.2868,0.2408,0.2868,0.2408
22747,33.92072922513187,35.740316910322385,2026-07-06,0.3031,0.2492,0.3031,0.2492
22747,33.92072922513187,35.740316910322385,2026-07-07,0.3031,0.2492,0.3031,0.2492
22747,33.92072922513187,35.740316910322385,2026-07-08,0.3031,0.2492,0.3497,0.2492
22747,33.92072922513187,35.740316910322385,2026-07-09,0.3031,0.2492,0.3264,0.2492
22747,33.92072922513187,35.740316910322385,2026-07-10,0.2914,0.2396,0.3031,0.2396
22747,33.92072922513187,35.740316910322385,2026-07-11,0.2914,0.2396,0.3031,0.2396
22747,33.92072922513187,35.740316910322385,2026-07-12,0.2914,0.2396,0.2914,0.2396
22583,33.92796313936407,35.641145281761915,2026-07-06,0.2958,0.2511,0.2958,0.2511
22583,33.92796313936407,35.641145281761915,2026-07-07,0.2958,0.2511,0.2958,0.2511
22583,33.92796313936407,35.641145281761915,2026-07-08,0.2958,0.2511,0.3413,0.2511
22583,33.92796313936407,35.641145281761915,2026-07-09,0.2958,0.2511,0.3185,0.2511
22583,33.92796313936407,35.641145281761915,2026-07-10,0.2844,0.2414,0.2958,0.2414
22583,33.92796313936407,35.641145281761915,2026-07-11,0.2844,0.2414,0.2958,0.2414
22583,33.92796313936407,35.641145281761915,2026-07-12,0.2844,0.2414,0.2844,0.2414
51173,33.904313480661095,35.89146285296959,2026-07-06,0.2961,0.251,0.2961,0.251
51173,33.904313480661095,35.89146285296959,2026-07-07,0.2961,0.251,0.2961,0.251
51173,33.904313480661095,35.89146285296959,2026-07-08,0.2961,0.251,0.3416,0.251
51173,33.904313480661095,35.89146285296959,2026-07-09,0.2961,0.251,0.3188,0.251
51173,33.904313480661095,35.89146285296959,2026-07-10,0.2847,0.2413,0.2961,0.2413
51173,33.904313480661095,35.89146285296959,2026-07-11,0.2847,0.2413,0.2961,0.2413
51173,33.904313480661095,35.89146285296959,2026-07-12,0.2847,0.2413,0.2847,0.2413
22754,33.91620606481015,35.717960667532154,2026-07-06,0.2372,0.2657,0.2372,0.2657
22754,33.91620606481015,35.717960667532154,2026-07-07,0.2372,0.2657,0.2372,0.2657
22754,33.91620606481015,35.717960667532154,2026-07-08,0.2372,0.2657,0.2737,0.2657
22754,33.91620606481015,35.717960667532154,2026-07-09,0.2372,0.2657,0.2554,0.2657
22754,33.91620606481015,35.717960667532154,2026-07-10,0.2281,0.2555,0.2372,0.2555
22754,33.91620606481015,35.717960667532154,2026-07-11,0.2281,0.2555,0.2372,0.2555
22754,33.91620606481015,35.717960667532154,2026-07-12,0.2281,0.2555,0.2281,0.2555
53451,33.90864504490695,36.17478559064895,2026-07-06,0.2619,0.2595,0.2619,0.2595
53451,33.90864504490695,36.17478559064895,2026-07-07,0.2619,0.2595,0.2619,0.2595
53451,33.90864504490695,36.17478559064895,2026-07-08,0.2619,0.2595,0.3022,0.2595
53451,33.90864504490695,36.17478559064895,2026-07-09,0.2619,0.2595,0.2821,0.2595
53451,33.90864504490695,36.17478559064895,2026-07-10,0.2519,0.2495,0.2619,0.2495
53451,33.90864504490695,36.17478559064895,2026-07-11,0.2519,0.2495,0.2619,0.2495
53451,33.90864504490695,36.17478559064895,2026-07-12,0.2519,0.2495,0.2519,0.2495
22447,33.92311247850759,35.61121670609949,2026-07-06,0.2702,0.2575,0.2702,0.2575
22447,33.92311247850759,35.61121670609949,2026-07-07,0.2702,0.2575,0.2702,0.2575
22447,33.92311247850759,35.61121670609949,2026-07-08,0.2702,0.2575,0.3117,0.2575
22447,33.92311247850759,35.61121670609949,2026-07-09,0.2702,0.2575,0.291,0.2575
22447,33.92311247850759,35.61121670609949,2026-07-10,0.2598,0.2476,0.2702,0.2476
22447,33.92311247850759,35.61121670609949,2026-07-11,0.2598,0.2476,0.2702,0.2476
22447,33.92311247850759,35.61121670609949,2026-07-12,0.2598,0.2476,0.2598,0.2476
22771,33.92389134618839,35.714394923856545,2026-07-06,0.2651,0.2587,0.2651,0.2587
22771,33.92389134618839,35.714394923856545,2026-07-07,0.2651,0.2587,0.2651,0.2587
22771,33.92389134618839,35.714394923856545,2026-07-08,0.2651,0.2587,0.3059,0.2587
22771,33.92389134618839,35.714394923856545,2026-07-09,0.2651,0.2587,0.2855,0.2587
22771,33.92389134618839,35.714394923856545,2026-07-10,0.2549,0.2488,0.2651,0.2488
22771,33.92389134618839,35.714394923856545,2026-07-11,0.2549,0.2488,0.2651,0.2488
22771,33.92389134618839,35.714394923856545,2026-07-12,0.2549,0.2488,0.2549,0.2488
22451,33.92412209106929,35.63686645656624,2026-07-06,0.2732,0.2567,0.2732,0.2567
22451,33.92412209106929,35.63686645656624,2026-07-07,0.2732,0.2567,0.2732,0.2567
22451,33.92412209106929,35.63686645656624,2026-07-08,0.2732,0.2567,0.3152,0.2567
22451,33.92412209106929,35.63686645656624,2026-07-09,0.2732,0.2567,0.2942,0.2567
22451,33.92412209106929,35.63686645656624,2026-07-10,0.2627,0.2468,0.2732,0.2468
22451,33.92412209106929,35.63686645656624,2026-07-11,0.2627,0.2468,0.2732,0.2468
22451,33.92412209106929,35.63686645656624,2026-07-12,0.2627,0.2468,0.2627,0.2468
22515,33.921807077131454,35.69805498114174,2026-07-06,0.2768,0.2558,0.2768,0.2558
22515,33.921807077131454,35.69805498114174,2026-07-07,0.2768,0.2558,0.2768,0.2558
22515,33.921807077131454,35.69805498114174,2026-07-08,0.2768,0.2558,0.3193,0.2558
22515,33.921807077131454,35.69805498114174,2026-07-09,0.2768,0.2558,0.2981,0.2558
22515,33.921807077131454,35.69805498114174,2026-07-10,0.2661,0.246,0.2768,0.246
22515,33.921807077131454,35.69805498114174,2026-07-11,0.2661,0.246,0.2768,0.246
22515,33.921807077131454,35.69805498114174,2026-07-12,0.2661,0.246,0.2661,0.246
22471,33.92253572705537,35.64089415797721,2026-07-06,0.3041,0.249,0.3041,0.249
22471,33.92253572705537,35.64089415797721,2026-07-07,0.3041,0.249,0.3041,0.249
22471,33.92253572705537,35.64089415797721,2026-07-08,0.3041,0.249,0.3508,0.249
22471,33.92253572705537,35.64089415797721,2026-07-09,0.3041,0.249,0.3274,0.249
22471,33.92253572705537,35.64089415797721,2026-07-10,0.2924,0.2394,0.3041,0.2394
22471,33.92253572705537,35.64089415797721,2026-07-11,0.2924,0.2394,0.3041,0.2394
22471,33.92253572705537,35.64089415797721,2026-07-12,0.2924,0.2394,0.2924,0.2394
53419,33.91384793152702,36.04722612985531,2026-07-06,0.2082,0.273,0.2082,0.273
53419,33.91384793152702,36.04722612985531,2026-07-07,0.2082,0.273,0.2082,0.273
53419,33.91384793152702,36.04722612985531,2026-07-08,0.2082,0.273,0.2402,0.273
53419,33.91384793152702,36.04722612985531,2026-07-09,0.2082,0.273,0.2242,0.273
53419,33.91384793152702,36.04722612985531,2026-07-10,0.2002,0.2625,0.2082,0.2625
53419,33.91384793152702,36.04722612985531,2026-07-11,0.2002,0.2625,0.2082,0.2625
53419,33.91384793152702,36.04722612985531,2026-07-12,0.2002,0.2625,0.2002,0.2625
22455,33.91650131875496,35.63318597398936,2026-07-06,0.294,0.2515,0.294,0.2515
22455,33.91650131875496,35.63318597398936,2026-07-07,0.294,0.2515,0.294,0.2515
22455,33.91650131875496,35.63318597398936,2026-07-08,0.294,0.2515,0.3392,0.2515
22455,33.91650131875496,35.63318597398936,2026-07-09,0.294,0.2515,0.3166,0.2515
22455,33.91650131875496,35.63318597398936,2026-07-10,0.2827,0.2418,0.294,0.2418
22455,33.91650131875496,35.63318597398936,2026-07-11,0.2827,0.2418,0.294,0.2418
22455,33.91650131875496,35.63318597398936,2026-07-12,0.2827,0.2418,0.2827,0.2418
22551,33.91855127057796,35.65833005941918,2026-07-06,0.2258,0.2686,0.2258,0.2686
22551,33.91855127057796,35.65833005941918,2026-07-07,0.2258,0.2686,0.2258,0.2686
22551,33.91855127057796,35.65833005941918,2026-07-08,0.2258,0.2686,0.2605,0.2686
22551,33.91855127057796,35.65833005941918,2026-07-09,0.2258,0.2686,0.2431,0.2686
22551,33.91855127057796,35.65833005941918,2026-07-10,0.2171,0.2582,0.2258,0.2582
22551,33.91855127057796,35.65833005941918,2026-07-11,0.2171,0.2582,0.2258,0.2582
22551,33.91855127057796,35.65833005941918,2026-07-12,0.2171,0.2582,0.2171,0.2582
22535,33.91214974628396,35.666110936048334,2026-07-06,0.2937,0.2516,0.2937,0.2516
22535,33.91214974628396,35.666110936048334,2026-07-07,0.2937,0.2516,0.2937,0.2516
22535,33.91214974628396,35.666110936048334,2026-07-08,0.2937,0.2516,0.3389,0.2516
22535,33.91214974628396,35.666110936048334,2026-07-09,0.2937,0.2516,0.3163,0.2516
22535,33.91214974628396,35.666110936048334,2026-07-10,0.2824,0.2419,0.2937,0.2419
22535,33.91214974628396,35.666110936048334,2026-07-11,0.2824,0.2419,0.2937,0.2419
22535,33.91214974628396,35.666110936048334,2026-07-12,0.2824,0.2419,0.2824,0.2419
22311,33.914864557650134,35.59136858190667,2026-07-06,0.2771,0.2557,0.2771,0.2557
22311,33.914864557650134,35.59136858190667,2026-07-07,0.2771,0.2557,0.2771,0.2557
22311,33.914864557650134,35.59136858190667,2026-07-08,0.2771,0.2557,0.3198,0.2557
22311,33.914864557650134,35.59136858190667,2026-07-09,0.2771,0.2557,0.2985,0.2557
22311,33.914864557650134,35.59136858190667,2026-07-10,0.2665,0.2459,0.2771,0.2459
22311,33.914864557650134,35.59136858190667,2026-07-11,0.2665,0.2459,0.2771,0.2459
22311,33.914864557650134,35.59136858190667,2026-07-12,0.2665,0.2459,0.2665,0.2459
22734,33.91691800520262,35.75523557177268,2026-07-06,0.2545,0.2614,0.2545,0.2614
22734,33.91691800520262,35.75523557177268,2026-07-07,0.2545,0.2614,0.2545,0.2614
22734,33.91691800520262,35.75523557177268,2026-07-08,0.2545,0.2614,0.2936,0.2614
22734,33.91691800520262,35.75523557177268,2026-07-09,0.2545,0.2614,0.274,0.2614
22734,33.91691800520262,35.75523557177268,2026-07-10,0.2447,0.2513,0.2545,0.2513
22734,33.91691800520262,35.75523557177268,2026-07-11,0.2447,0.2513,0.2545,0.2513
22734,33.91691800520262,35.75523557177268,2026-07-12,0.2447,0.2513,0.2447,0.2513
53413,33.90458411536697,35.99975345597233,2026-07-06,0.2427,0.2643,0.2427,0.2643
53413,33.90458411536697,35.99975345597233,2026-07-07,0.2427,0.2643,0.2427,0.2643
53413,33.90458411536697,35.99975345597233,2026-07-08,0.2427,0.2643,0.2801,0.2643
53413,33.90458411536697,35.99975345597233,2026-07-09,0.2427,0.2643,0.2614,0.2643
53413,33.90458411536697,35.99975345597233,2026-07-10,0.2334,0.2541,0.2427,0.2541
53413,33.90458411536697,35.99975345597233,2026-07-11,0.2334,0.2541,0.2427,0.2541
53413,33.90458411536697,35.99975345597233,2026-07-12,0.2334,0.2541,0.2334,0.2541
53443,33.909833926809476,36.122399458628955,2026-07-06,0.224,0.269,0.224,0.269
53443,33.909833926809476,36.122399458628955,2026-07-07,0.224,0.269,0.224,0.269
53443,33.909833926809476,36.122399458628955,2026-07-08,0.224,0.269,0.2585,0.269
53443,33.909833926809476,36.122399458628955,2026-07-09,0.224,0.269,0.2412,0.269
53443,33.909833926809476,36.122399458628955,2026-07-10,0.2154,0.2587,0.224,0.2587
53443,33.909833926809476,36.122399458628955,2026-07-11,0.2154,0.2587,0.224,0.2587
53443,33.909833926809476,36.122399458628955,2026-07-12,0.2154,0.2587,0.2154,0.2587
22555,33.911140369471525,35.64918387531519,2026-07-06,0.2292,0.2677,0.2292,0.2677
22555,33.911140369471525,35.64918387531519,2026-07-07,0.2292,0.2677,0.2292,0.2677
